%OpenBCI Raw EEG Data
%Number of channels = 8
%Sample Rate = 256 Hz
%Board = OpenBCI_GUI$BoardShim
%Generated by NeuroBIDS-Flow sample generator
 Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Timestamp, Marker
  2245,    -1799,    -1625,     -864,     -259,      286,    -1341,      405,    -2354, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.769531, 
  2246,    -1395,     -172,    -1588,      564,    -1478,    -1360,    -2142,     -424, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.773438, 
  2247,    -1140,      164,    -1159,     -450,      -39,     -502,     -253,     -317, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.777344, 
  2248,     -778,    -1597,     -721,    -1197,     -746,    -1584,    -1083,    -1016, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.781250, 
  2249,     -610,     -935,     -507,      -89,     -332,    -1368,    -2238,      129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.785156, 
  2250,     -439,    -1019,    -1503,    -1105,     -496,      606,    -1341,       60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.789062, 
  2251,      567,      122,      269,     1290,      617,      354,    -1080,      333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.792969, 
  2252,    -1107,      746,      503,     -805,      250,      297,       -2,      -29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.796875, 
  2253,      458,      -12,     -263,      528,        1,     -485,    -1001,     -767, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.800781, 
  2254,      658,      188,     1563,      438,      157,      585,      779,     -616, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.804688, 
  2255,     -233,     -699,      919,      336,     -192,      564,      675,     1083, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.808594, 
  2256,     1112,      113,      962,      433,      370,      457,     1220,      -41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.812500, 
  2257,     1098,     1860,     1306,     1762,     1667,      788,      231,      183, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.816406, 
  2258,      863,     1222,      198,     1272,     1618,      -68,     1031,     1263, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.820312, 
  2259,     -740,     1503,      645,      780,      452,     -506,      111,     -798, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.824219, 
  2260,     1466,      574,     1234,     1982,       82,     1018,     1250,     -551, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.828125, 
  2261,      859,      524,      172,      628,     1346,      816,      577,      909, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.832031, 
  2262,      824,      565,      316,     1046,      841,      722,      540,      260, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.835938, 
  2263,    -1909,      583,      769,     -533,     -960,      882,      475,    -1329, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.839844, 
  2264,     -200,     1079,      364,     -707,     2088,      499,     -833,     -491, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.843750, 
  2265,    -1024,     -514,      -48,      413,      -54,      933,      958,     -278, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.847656, 
  2266,      590,     -370,     -235,      -70,      864,      513,       39,    -1319, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.851562, 
  2267,    -1217,    -1008,     -593,      964,     -359,     -436,      619,    -1705, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.855469, 
  2268,      346,    -1966,      -73,    -1119,    -1344,     -539,      426,    -1984, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.859375, 
  2269,     -137,     -159,      625,     -323,     -646,     -626,     -982,     -353, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.863281, 
  2270,     -713,      311,     -665,    -1026,    -1846,    -1891,     -689,     -239, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.867188, 
  2271,     -132,     -380,      -34,     -325,     -979,     -277,    -1577,     -395, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.871094, 
  2272,    -1507,     -719,    -1166,     -357,    -1603,     -480,      303,       15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.875000, 
  2273,    -1314,      443,    -1257,     -818,     -937,    -1912,     -238,      188, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.878906, 
  2274,      -60,     -371,    -1208,    -1176,     -512,      360,     -218,    -1504, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.882812, 
  2275,    -1147,       21,    -1133,     -744,     -318,     -804,     -401,      402, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.886719, 
  2276,    -1214,     -229,     -521,    -1071,    -1303,     -407,     -705,       44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.890625, 
  2277,     -327,       85,      482,      133,     -544,     -207,      980,     1490, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.894531, 
  2278,     -484,       18,      780,    -1777,    -1218,       -7,     1642,     2729, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.898438, 
  2279,     1572,      878,      -21,      -69,      736,     1927,     1349,      546, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.902344, 
  2280,     1034,     -218,      296,     1120,      649,      338,      493,      661, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.906250, 
  2281,      289,      957,      674,     1267,     -112,      458,      978,      752, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.910156, 
  2282,      126,      225,      955,     -283,     1742,      811,     1504,     1148, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.914062, 
  2283,     1100,     1214,     1266,     1263,     1185,      303,      871,     1286, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.917969, 
  2284,     1691,     2501,      626,      128,      823,     1090,     2084,     2870, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.921875, 
  2285,     1058,     1332,      728,      608,      545,      311,     1536,     1102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.925781, 
  2286,      141,     1567,     1688,     1293,      351,     1115,     2440,      568, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.929688, 
  2287,     -315,     1254,      462,       -5,      119,      -50,      530,      665, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.933594, 
  2288,      226,    -1081,       94,     1437,     1267,       85,    -1424,     -136, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.937500, 
  2289,      493,      193,      224,      454,      466,     -392,       17,     -974, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.941406, 
  2290,     -248,      367,      119,      377,     -637,     -290,     -522,     -225, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.945312, 
  2291,      524,    -1553,    -1186,      571,      718,    -1351,     -385,     1166, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.949219, 
  2292,       -7,     -552,     -659,      235,     -422,    -2002,      477,      -59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.953125, 
  2293,     -390,     -603,     -268,      -10,    -1166,     -766,    -1270,    -1199, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.957031, 
  2294,     -364,    -1531,      640,    -1146,      620,    -1735,    -1611,     -819, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.960938, 
  2295,    -1750,    -1468,    -1172,    -1563,    -1552,      345,    -1584,      511, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.964844, 
  2296,    -1215,       15,     -368,    -1071,    -1435,    -1122,      254,    -1100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.968750, 
  2297,    -1590,    -3295,     -772,     -574,     -892,     -416,    -1481,    -1823, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.972656, 
  2298,     -591,     -667,      -71,    -1712,     -633,     -642,     -920,    -1105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.976562, 
  2299,    -1444,       24,    -1171,     -365,    -1261,    -1469,      279,     -583, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.980469, 
  2300,     -562,     -635,      123,     -365,    -2101,     -899,     -329,     -542, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.984375, 
  2301,     -551,      504,      499,     -563,     -419,       55,    -2063,      390, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.988281, 
  2302,      163,     -525,      730,     -197,     -940,      214,     -620,     -248, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.992188, 
  2303,     -825,     -629,      936,       21,     -262,      559,     -465,    -1601, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.996094, 
  2304,      499,      189,      324,      492,     -347,     -244,     -926,      575, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.000000, 
  2305,     -315,      146,      795,      903,     -324,      794,      181,      804, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.003906, 
  2306,      -62,      200,      303,     2511,      405,      178,    -1093,     1005, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.007812, 
  2307,      636,      610,     -760,      845,      307,     1410,     1144,      410, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.011719, 
  2308,     1636,      303,     1006,      402,      271,     1492,     1076,     2466, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.015625, 
  2309,      323,      325,      780,     -391,     1536,      -33,      686,      486, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.019531, 
  2310,     -305,      135,     1534,      -56,      220,     1073,      -21,      579, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.023438, 
  2311,      200,     1114,     1413,      326,      665,       99,     2099,     1038, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.027344, 
  2312,      472,       60,       18,     1193,      706,     1286,      695,     1973, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.031250, 
  2313,     1838,     -249,     2153,      318,     -550,     -173,     1676,     1836, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.035156, 
  2314,      662,     -319,      661,      674,     -348,      617,      674,     1132, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.039062, 
  2315,     -310,      333,     -666,     -296,      168,      690,     1526,     1052, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.042969, 
  2316,     -117,      426,     -790,      282,      -74,       22,      707,     -692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.046875, 
  2317,      814,      264,    -1701,      345,     -768,      338,      153,    -1237, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.050781, 
  2318,     -603,     -298,       70,     -712,     -459,     -245,     -715,     -615, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.054688, 
  2319,     -771,     -258,     -971,     -326,     -438,      433,      510,      -17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.058594, 
  2320,    -1028,     -793,    -1320,    -1052,     -362,    -1496,     -677,     -208, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.062500, 
  2321,     -383,     -544,    -1282,    -1676,     -402,    -1107,    -1224,    -1564, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.066406, 
  2322,    -1245,     -597,    -1094,     -520,      -81,    -2180,     -872,    -1741, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.070312, 
  2323,     -295,    -1371,     -495,     -604,     -809,    -1080,     -837,     -345, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.074219, 
  2324,     -104,    -1539,    -1921,     -419,    -1749,    -1614,     -208,     -983, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.078125, 
  2325,     -292,      203,    -1422,      -63,     -902,    -1635,    -1997,    -2422, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.082031, 
  2326,     -699,     -464,     -236,     -715,    -1400,    -1592,      968,    -1653, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.085938, 
  2327,    -1299,      345,     -759,     -478,      206,     -678,     -182,     -393, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.089844, 
  2328,     -301,     -889,      239,     -342,      770,       19,     -341,    -1299, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.093750, 
  2329,     -380,     -204,     -265,      299,       63,      388,      142,     -925, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.097656, 
  2330,     -239,     -641,     1339,      189,     1062,      955,    -1006,     -654, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.101562, 
  2331,      320,      914,      620,      565,     1214,     1114,      269,      810, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.105469, 
  2332,      971,      237,     1472,      166,      853,     -107,      764,      439, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.109375, 
  2333,      361,      407,     1127,       90,     1133,      281,      241,     1762, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.113281, 
  2334,      -59,     2175,     1251,      253,     1499,      992,      861,      499, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.117188, 
  2335,      251,     1341,      389,     1174,      -42,     1034,     1069,      746, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.121094, 
  2336,     2006,     1311,     1655,      843,     1038,     1798,       28,     1160, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.125000, 
  2337,     1166,       -8,      942,      466,     1169,      604,     1292,      510, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.128906, 
  2338,       32,     -571,       35,     1120,     -287,     1190,      309,     -203, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.132812, 
  2339,     1377,     1164,     -903,     1491,     1796,      416,     1492,      524, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.136719, 
  2340,      158,    -1184,      413,      -12,     1052,      559,      929,      110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.140625, 
  2341,     1635,     -230,     1118,     -621,      845,      366,      148,      349, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.144531, 
  2342,       63,     -657,     -721,      521,      161,     -127,     -845,     -164, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.148438, 
  2343,       54,     -946,     -956,     -314,     -961,     -980,     -541,      335, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.152344, 
  2344,       43,     -814,     -730,     -641,    -1369,     -332,       67,     -402, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.156250, 
  2345,      317,    -1388,       59,        3,     -746,     -248,    -1094,    -1431, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.160156, 
  2346,    -1095,    -1617,    -2033,     -977,     -333,     -729,     -496,     -917, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.164062, 
  2347,       65,     -702,    -1310,     -607,     -509,    -2728,     -441,    -1423, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.167969, 
  2348,    -1313,     -178,    -1569,     -786,      253,    -1013,     -853,      598, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.171875, 
  2349,    -1103,    -2026,     -484,     1316,    -1069,     -405,    -1247,     -688, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.175781, 
  2350,     -770,     -645,     -872,     -866,    -1018,    -1434,      505,     -253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.179688, 
  2351,      -27,     -281,     -877,      -16,     -640,       70,      -76,     -703, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.183594, 
  2352,     -696,     -175,     -596,     -643,    -1251,     -886,     -392,      691, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.187500, 
  2353,      831,     -425,      250,       25,      731,     -491,     -493,    -1254, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.191406, 
  2354,      828,     -462,      691,     -193,     -229,       76,      877,     -786, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.195312, 
  2355,      183,      666,      845,      691,      327,     -460,      461,      655, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.199219, 
  2356,     -281,      591,      752,      302,      913,      978,     1380,     -275, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.203125, 
  2357,     1226,     -717,     1482,      892,       49,     1402,      291,     -276, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.207031, 
  2358,     -698,      559,       83,      200,      894,      -29,     1259,      -18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.210938, 
  2359,     1317,      857,     1080,      285,      814,      695,      830,     1758, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.214844, 
  2360,      329,      148,     2458,     -380,     1537,     2153,     2360,     1902, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.218750, 
  2361,     1735,      728,     -340,     1137,      897,     1629,     1418,      834, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.222656, 
  2362,      -81,     1177,      489,      412,    -1069,     -234,      423,      679, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.226562, 
  2363,      308,      198,       58,     2226,      126,     1536,     1582,     1022, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.230469, 
  2364,      907,      769,      807,      296,     -393,    -1682,     1598,      673, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.234375, 
  2365,      840,     -227,     1401,     1272,     1729,      848,      317,      412, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.238281, 
  2366,     -186,     -596,      594,     1001,     1182,     -341,     -253,     -143, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.242188, 
  2367,     -206,      429,     -129,     -148,    -1426,      325,    -1458,     -401, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.246094, 
  2368,      437,      586,      164,     -695,     -879,      -35,      488,      196, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.250000, 
  2369,      268,    -1201,     -601,     -497,    -1336,     -317,    -1684,     -181, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.253906, 
  2370,     -824,       50,     -458,      172,     -443,     -195,     -770,      591, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.257812, 
  2371,    -1142,     -743,     -319,      798,    -1376,    -1067,    -2088,     -659, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.261719, 
  2372,    -1755,    -2322,      339,    -1665,    -1015,    -1238,      134,    -1163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.265625, 
  2373,     -718,    -1851,     -587,     -879,    -1813,     -264,     -267,    -1540, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.269531, 
  2374,     -341,     -479,     -741,    -1293,     -598,     -883,     -990,    -1052, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.273438, 
  2375,     -731,    -1922,      533,    -1075,    -1959,    -1214,     -458,    -1439, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.277344, 
  2376,    -1348,    -1143,    -2040,      417,      951,     -847,    -1163,      394, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.281250, 
  2377,      619,     -634,     -641,    -1096,      429,     -757,    -1489,     -532, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.285156, 
  2378,    -1808,      -95,     -894,    -1475,     1268,     -628,    -1879,     -611, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.289062, 
  2379,      399,      -65,     -349,      -54,      217,      107,       -9,      388, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.292969, 
  2380,      174,     1081,      433,      283,     1073,     -555,     -987,     1539, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.296875, 
  2381,      559,     -302,      903,      -37,      844,     1265,     1623,      100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.300781, 
  2382,      -81,      513,       97,      -10,     -227,      597,     -589,     -239, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.304688, 
  2383,      519,      925,     1071,      729,      372,     -610,     1045,      361, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.308594, 
  2384,      956,     1237,      157,     -146,     1044,      944,     1399,     -552, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.312500, 
  2385,      794,     1557,       -7,     1134,     1625,      227,     -219,     1064, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.316406, 
  2386,     -310,      601,      940,      659,      888,      874,      467,     1085, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.320312, 
  2387,     2029,     1317,      733,     1811,     1252,      778,      652,      335, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.324219, 
  2388,     1251,      193,     1815,     1028,      591,     1269,     3131,     -231, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.328125, 
  2389,      724,      648,     2129,      597,      424,     1148,      567,     1982, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.332031, 
  2390,      611,      881,      136,      390,     -442,      693,     -135,     -630, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.335938, 
  2391,     1485,     1010,     -860,     -942,      652,     1637,      819,     -505, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.339844, 
  2392,     -353,      528,     -772,       62,     -184,     -340,     -376,     -183, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.343750, 
  2393,     -723,      -12,     -634,     -209,     -935,      843,      109,      171, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.347656, 
  2394,      282,     -341,     -148,     -253,     -686,      647,     -330,     -689, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.351562, 
  2395,     -174,     -117,     -660,     -613,     -293,     -258,      157,     -717, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.355469, 
  2396,    -1331,      815,    -1498,      305,     -205,     -345,     -708,     -445, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.359375, 
  2397,      -51,     -208,      416,     -963,     -906,     -144,     -908,     1227, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.363281, 
  2398,     -666,     -608,     -419,    -1430,     -147,    -1076,      213,    -1327, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.367188, 
  2399,    -1497,    -1813,      285,    -2012,      105,    -1234,     -342,    -1241, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.371094, 
  2400,     -542,    -1438,    -2080,    -1170,    -1063,    -1175,     -497,     -877, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.375000, 
  2401,     -566,    -1012,       58,    -1498,     -141,     -599,    -1743,     -206, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.378906, 
  2402,     -731,      -61,     -772,    -1543,    -1119,     -986,       70,     1218, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.382812, 
  2403,     -250,    -1136,     -771,     -717,    -1380,     -992,     -524,     -332, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.386719, 
  2404,      106,      117,     -297,      449,     -948,    -1009,      140,      353, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.390625, 
